Training epoch 1 [0/67107 (0.00%)]	 Loss: 0.263874
Training epoch 1 [39680/67107 (59.16%)]	 Loss: 0.000933
Training epoch 1 [40320/67107 (60.11%)]	 Loss: 0.000391
Training epoch 1 [40960/67107 (61.07%)]	 Loss: 0.006373
Training epoch 1 [41600/67107 (62.02%)]	 Loss: 0.001495
Training epoch 1 [42240/67107 (62.98%)]	 Loss: 0.000350
Training epoch 1 [42880/67107 (63.93%)]	 Loss: 0.001865
Training epoch 1 [43520/67107 (64.89%)]	 Loss: 0.000105
Training epoch 1 [44160/67107 (65.84%)]	 Loss: 0.000621
Training epoch 1 [44800/67107 (66.79%)]	 Loss: 0.000261
Training epoch 1 [45440/67107 (67.75%)]	 Loss: 0.001212
Training epoch 1 [46080/67107 (68.70%)]	 Loss: 0.000253
Training epoch 1 [46720/67107 (69.66%)]	 Loss: 0.001171
Training epoch 1 [47360/67107 (70.61%)]	 Loss: 0.000120
Training epoch 1 [48000/67107 (71.56%)]	 Loss: 0.000309
Training epoch 1 [48640/67107 (72.52%)]	 Loss: 0.000083
Training epoch 1 [49280/67107 (73.47%)]	 Loss: 0.000182
Training epoch 1 [49920/67107 (74.43%)]	 Loss: 0.000229
Training epoch 1 [50560/67107 (75.38%)]	 Loss: 0.000884
Training epoch 1 [51200/67107 (76.34%)]	 Loss: 0.000601
Training epoch 1 [51840/67107 (77.29%)]	 Loss: 0.000805
Training epoch 1 [52480/67107 (78.24%)]	 Loss: 0.000125
Training epoch 1 [53120/67107 (79.20%)]	 Loss: 0.000247
Training epoch 1 [53760/67107 (80.15%)]	 Loss: 0.000198
Training epoch 1 [54400/67107 (81.11%)]	 Loss: 0.000502
Training epoch 1 [55040/67107 (82.06%)]	 Loss: 0.000494
Training epoch 1 [55680/67107 (83.02%)]	 Loss: 0.000303
Training epoch 1 [56320/67107 (83.97%)]	 Loss: 0.000616
Training epoch 1 [56960/67107 (84.92%)]	 Loss: 0.000216
Training epoch 1 [57600/67107 (85.88%)]	 Loss: 0.000105
Training epoch 1 [58240/67107 (86.83%)]	 Loss: 0.000468
Training epoch 1 [58880/67107 (87.79%)]	 Loss: 0.000216
Training epoch 1 [59520/67107 (88.74%)]	 Loss: 0.000207
Training epoch 1 [60160/67107 (89.69%)]	 Loss: 0.000109
Training epoch 1 [60800/67107 (90.65%)]	 Loss: 0.004031
Training epoch 1 [61440/67107 (91.60%)]	 Loss: 0.000151
Training epoch 1 [62080/67107 (92.56%)]	 Loss: 0.000184
Training epoch 1 [62720/67107 (93.51%)]	 Loss: 0.000131
Training epoch 1 [63360/67107 (94.47%)]	 Loss: 0.000408
Training epoch 1 [64000/67107 (95.42%)]	 Loss: 0.000056
Training epoch 1 [64640/67107 (96.37%)]	 Loss: 0.000181
Training epoch 1 [65280/67107 (97.33%)]	 Loss: 0.000040
Training epoch 1 [65920/67107 (98.28%)]	 Loss: 0.002992
Training epoch 1 [66560/67107 (99.24%)]	 Loss: 0.001804
Test set: Average Loss: 0.005366
Training epoch 2 [0/67107 (0.00%)]	 Loss: 0.000621
Training epoch 2 [640/67107 (0.95%)]	 Loss: 0.001432
Training epoch 2 [1280/67107 (1.91%)]	 Loss: 0.000210
Training epoch 2 [1920/67107 (2.86%)]	 Loss: 0.001542
Training epoch 2 [2560/67107 (3.82%)]	 Loss: 0.000339
Training epoch 2 [3200/67107 (4.77%)]	 Loss: 0.000070
Training epoch 2 [3840/67107 (5.73%)]	 Loss: 0.000087
Training epoch 2 [4480/67107 (6.68%)]	 Loss: 0.000044
Training epoch 2 [5120/67107 (7.63%)]	 Loss: 0.000562
Training epoch 2 [5760/67107 (8.59%)]	 Loss: 0.000052
Training epoch 2 [6400/67107 (9.54%)]	 Loss: 0.000422
Training epoch 2 [7040/67107 (10.50%)]	 Loss: 0.000330
Training epoch 2 [7680/67107 (11.45%)]	 Loss: 0.000807
Training epoch 2 [8320/67107 (12.40%)]	 Loss: 0.000348
Training epoch 2 [8960/67107 (13.36%)]	 Loss: 0.001028
Training epoch 2 [9600/67107 (14.31%)]	 Loss: 0.000145
Training epoch 2 [10240/67107 (15.27%)]	 Loss: 0.000193
Training epoch 2 [10880/67107 (16.22%)]	 Loss: 0.000848
Training epoch 2 [11520/67107 (17.18%)]	 Loss: 0.000232
Training epoch 2 [12160/67107 (18.13%)]	 Loss: 0.000926
Training epoch 2 [12800/67107 (19.08%)]	 Loss: 0.001022
Training epoch 2 [13440/67107 (20.04%)]	 Loss: 0.000256
Training epoch 2 [14080/67107 (20.99%)]	 Loss: 0.000120
Training epoch 2 [14720/67107 (21.95%)]	 Loss: 0.000208
Training epoch 2 [15360/67107 (22.90%)]	 Loss: 0.000167
Training epoch 2 [16000/67107 (23.85%)]	 Loss: 0.000398
Training epoch 2 [16640/67107 (24.81%)]	 Loss: 0.000018
Training epoch 2 [17280/67107 (25.76%)]	 Loss: 0.000090
Training epoch 2 [17920/67107 (26.72%)]	 Loss: 0.000078
Training epoch 2 [18560/67107 (27.67%)]	 Loss: 0.000189
Training epoch 2 [19200/67107 (28.63%)]	 Loss: 0.000221
Training epoch 2 [19840/67107 (29.58%)]	 Loss: 0.000027
Training epoch 2 [20480/67107 (30.53%)]	 Loss: 0.000411
Training epoch 2 [21120/67107 (31.49%)]	 Loss: 0.000092
Training epoch 2 [21760/67107 (32.44%)]	 Loss: 0.000192
Training epoch 2 [22400/67107 (33.40%)]	 Loss: 0.000760
Training epoch 2 [23040/67107 (34.35%)]	 Loss: 0.000760
Training epoch 2 [23680/67107 (35.31%)]	 Loss: 0.000060
Training epoch 2 [24320/67107 (36.26%)]	 Loss: 0.001596
Training epoch 2 [24960/67107 (37.21%)]	 Loss: 0.000181
Training epoch 2 [25600/67107 (38.17%)]	 Loss: 0.000344
Training epoch 2 [26240/67107 (39.12%)]	 Loss: 0.000055
Training epoch 2 [26880/67107 (40.08%)]	 Loss: 0.001100
Training epoch 2 [27520/67107 (41.03%)]	 Loss: 0.000155
Training epoch 2 [28160/67107 (41.98%)]	 Loss: 0.000463
Training epoch 2 [28800/67107 (42.94%)]	 Loss: 0.000347
Training epoch 2 [29440/67107 (43.89%)]	 Loss: 0.000803
Training epoch 2 [30080/67107 (44.85%)]	 Loss: 0.001059
Training epoch 2 [30720/67107 (45.80%)]	 Loss: 0.000438
Training epoch 2 [31360/67107 (46.76%)]	 Loss: 0.000194
Training epoch 2 [32000/67107 (47.71%)]	 Loss: 0.000060
Training epoch 2 [32640/67107 (48.66%)]	 Loss: 0.000045
Training epoch 2 [33280/67107 (49.62%)]	 Loss: 0.000188
Training epoch 2 [33920/67107 (50.57%)]	 Loss: 0.000202
Training epoch 2 [34560/67107 (51.53%)]	 Loss: 0.000608
Training epoch 2 [35200/67107 (52.48%)]	 Loss: 0.000333
Training epoch 2 [35840/67107 (53.44%)]	 Loss: 0.002311
Training epoch 2 [36480/67107 (54.39%)]	 Loss: 0.000385
Training epoch 2 [37120/67107 (55.34%)]	 Loss: 0.000116
Training epoch 2 [37760/67107 (56.30%)]	 Loss: 0.000265
Training epoch 2 [38400/67107 (57.25%)]	 Loss: 0.000089
Training epoch 2 [39040/67107 (58.21%)]	 Loss: 0.000497
Training epoch 2 [39680/67107 (59.16%)]	 Loss: 0.000112
Training epoch 2 [40320/67107 (60.11%)]	 Loss: 0.000501
Training epoch 2 [40960/67107 (61.07%)]	 Loss: 0.000527
Training epoch 2 [41600/67107 (62.02%)]	 Loss: 0.000692
Training epoch 2 [42240/67107 (62.98%)]	 Loss: 0.000523
Training epoch 2 [42880/67107 (63.93%)]	 Loss: 0.000054
Training epoch 2 [43520/67107 (64.89%)]	 Loss: 0.000171
Training epoch 2 [44160/67107 (65.84%)]	 Loss: 0.000102
Training epoch 2 [44800/67107 (66.79%)]	 Loss: 0.000196
Training epoch 2 [45440/67107 (67.75%)]	 Loss: 0.000224
Training epoch 2 [46080/67107 (68.70%)]	 Loss: 0.000074
Training epoch 2 [46720/67107 (69.66%)]	 Loss: 0.000891
Training epoch 2 [47360/67107 (70.61%)]	 Loss: 0.000614
Training epoch 2 [48000/67107 (71.56%)]	 Loss: 0.000461
Training epoch 2 [48640/67107 (72.52%)]	 Loss: 0.000815
Training epoch 2 [49280/67107 (73.47%)]	 Loss: 0.000819
Training epoch 2 [49920/67107 (74.43%)]	 Loss: 0.000122
Training epoch 2 [50560/67107 (75.38%)]	 Loss: 0.001015
Training epoch 2 [51200/67107 (76.34%)]	 Loss: 0.000315
Training epoch 2 [51840/67107 (77.29%)]	 Loss: 0.000121
Training epoch 2 [52480/67107 (78.24%)]	 Loss: 0.000032
Training epoch 2 [53120/67107 (79.20%)]	 Loss: 0.000095
Training epoch 2 [53760/67107 (80.15%)]	 Loss: 0.000053
Training epoch 2 [54400/67107 (81.11%)]	 Loss: 0.003728
Training epoch 2 [55040/67107 (82.06%)]	 Loss: 0.000550
Training epoch 2 [55680/67107 (83.02%)]	 Loss: 0.001077
Training epoch 2 [56320/67107 (83.97%)]	 Loss: 0.000435
Training epoch 2 [56960/67107 (84.92%)]	 Loss: 0.000088
Training epoch 2 [57600/67107 (85.88%)]	 Loss: 0.000078
Training epoch 2 [58240/67107 (86.83%)]	 Loss: 0.000141
Training epoch 2 [58880/67107 (87.79%)]	 Loss: 0.000147
Training epoch 2 [59520/67107 (88.74%)]	 Loss: 0.000022
Training epoch 2 [60160/67107 (89.69%)]	 Loss: 0.000508
Training epoch 2 [60800/67107 (90.65%)]	 Loss: 0.000049
Training epoch 2 [61440/67107 (91.60%)]	 Loss: 0.000068
Training epoch 2 [62080/67107 (92.56%)]	 Loss: 0.000036
Training epoch 2 [62720/67107 (93.51%)]	 Loss: 0.000112
Training epoch 2 [63360/67107 (94.47%)]	 Loss: 0.000062
Training epoch 2 [64000/67107 (95.42%)]	 Loss: 0.000198
Training epoch 2 [64640/67107 (96.37%)]	 Loss: 0.000033
Training epoch 2 [65280/67107 (97.33%)]	 Loss: 0.000096
Training epoch 2 [65920/67107 (98.28%)]	 Loss: 0.000041
Training epoch 2 [66560/67107 (99.24%)]	 Loss: 0.000097
Test set: Average Loss: 0.000861
Training epoch 3 [0/67107 (0.00%)]	 Loss: 0.000209
Training epoch 3 [640/67107 (0.95%)]	 Loss: 0.000303
Training epoch 3 [1280/67107 (1.91%)]	 Loss: 0.000291
Training epoch 3 [1920/67107 (2.86%)]	 Loss: 0.000117
Training epoch 3 [2560/67107 (3.82%)]	 Loss: 0.000761
Training epoch 3 [3200/67107 (4.77%)]	 Loss: 0.000088
Training epoch 3 [3840/67107 (5.73%)]	 Loss: 0.000020
Training epoch 3 [4480/67107 (6.68%)]	 Loss: 0.000019
Training epoch 3 [5120/67107 (7.63%)]	 Loss: 0.000034
Training epoch 3 [5760/67107 (8.59%)]	 Loss: 0.000416
Training epoch 3 [6400/67107 (9.54%)]	 Loss: 0.000141
Training epoch 3 [7040/67107 (10.50%)]	 Loss: 0.000878
Training epoch 3 [7680/67107 (11.45%)]	 Loss: 0.000129
Training epoch 3 [8320/67107 (12.40%)]	 Loss: 0.000378
Training epoch 3 [8960/67107 (13.36%)]	 Loss: 0.000277
Training epoch 3 [9600/67107 (14.31%)]	 Loss: 0.001298
Training epoch 3 [10240/67107 (15.27%)]	 Loss: 0.000243
Training epoch 3 [10880/67107 (16.22%)]	 Loss: 0.000120
Training epoch 3 [11520/67107 (17.18%)]	 Loss: 0.000033
Training epoch 3 [12160/67107 (18.13%)]	 Loss: 0.000238
Training epoch 3 [12800/67107 (19.08%)]	 Loss: 0.000484
Training epoch 3 [13440/67107 (20.04%)]	 Loss: 0.000079
Training epoch 3 [14080/67107 (20.99%)]	 Loss: 0.000019
Training epoch 3 [14720/67107 (21.95%)]	 Loss: 0.000466
Training epoch 3 [15360/67107 (22.90%)]	 Loss: 0.000151
Training epoch 3 [16000/67107 (23.85%)]	 Loss: 0.000051
Training epoch 3 [16640/67107 (24.81%)]	 Loss: 0.000032
Training epoch 3 [17280/67107 (25.76%)]	 Loss: 0.000036
Training epoch 3 [17920/67107 (26.72%)]	 Loss: 0.000058
Training epoch 3 [18560/67107 (27.67%)]	 Loss: 0.000948
Training epoch 3 [19200/67107 (28.63%)]	 Loss: 0.000071
Training epoch 3 [19840/67107 (29.58%)]	 Loss: 0.000346
Training epoch 3 [20480/67107 (30.53%)]	 Loss: 0.000092
Training epoch 3 [21120/67107 (31.49%)]	 Loss: 0.000090
Training epoch 3 [21760/67107 (32.44%)]	 Loss: 0.000570
Training epoch 3 [22400/67107 (33.40%)]	 Loss: 0.000598
Training epoch 3 [23040/67107 (34.35%)]	 Loss: 0.000080
Training epoch 3 [23680/67107 (35.31%)]	 Loss: 0.000071
Training epoch 3 [24320/67107 (36.26%)]	 Loss: 0.000346
Training epoch 3 [24960/67107 (37.21%)]	 Loss: 0.000055
Training epoch 3 [25600/67107 (38.17%)]	 Loss: 0.000804
Training epoch 3 [26240/67107 (39.12%)]	 Loss: 0.000094
Training epoch 3 [26880/67107 (40.08%)]	 Loss: 0.000579
Training epoch 3 [27520/67107 (41.03%)]	 Loss: 0.001057
Training epoch 3 [28160/67107 (41.98%)]	 Loss: 0.000088
Training epoch 3 [28800/67107 (42.94%)]	 Loss: 0.000083
Training epoch 3 [29440/67107 (43.89%)]	 Loss: 0.000124
Training epoch 3 [30080/67107 (44.85%)]	 Loss: 0.000073
Training epoch 3 [30720/67107 (45.80%)]	 Loss: 0.000015
Training epoch 3 [31360/67107 (46.76%)]	 Loss: 0.000015
Training epoch 3 [32000/67107 (47.71%)]	 Loss: 0.000064
Training epoch 3 [32640/67107 (48.66%)]	 Loss: 0.000048
Training epoch 3 [33280/67107 (49.62%)]	 Loss: 0.000350
Training epoch 3 [33920/67107 (50.57%)]	 Loss: 0.000493
Training epoch 3 [34560/67107 (51.53%)]	 Loss: 0.000735
Training epoch 3 [35200/67107 (52.48%)]	 Loss: 0.000200
Training epoch 3 [35840/67107 (53.44%)]	 Loss: 0.000073
Training epoch 3 [36480/67107 (54.39%)]	 Loss: 0.000198
Training epoch 3 [37120/67107 (55.34%)]	 Loss: 0.000520
Training epoch 3 [37760/67107 (56.30%)]	 Loss: 0.000118
Training epoch 3 [38400/67107 (57.25%)]	 Loss: 0.000062
Training epoch 3 [39040/67107 (58.21%)]	 Loss: 0.000169
Training epoch 3 [39680/67107 (59.16%)]	 Loss: 0.000239
Training epoch 3 [40320/67107 (60.11%)]	 Loss: 0.000620
Training epoch 3 [40960/67107 (61.07%)]	 Loss: 0.000233
Training epoch 3 [41600/67107 (62.02%)]	 Loss: 0.000094
Training epoch 3 [42240/67107 (62.98%)]	 Loss: 0.000325
Training epoch 3 [42880/67107 (63.93%)]	 Loss: 0.000069
Training epoch 3 [43520/67107 (64.89%)]	 Loss: 0.000109
Training epoch 3 [44160/67107 (65.84%)]	 Loss: 0.000023
Training epoch 3 [44800/67107 (66.79%)]	 Loss: 0.000105
Training epoch 3 [45440/67107 (67.75%)]	 Loss: 0.000080
Training epoch 3 [46080/67107 (68.70%)]	 Loss: 0.000088
Training epoch 3 [46720/67107 (69.66%)]	 Loss: 0.000837
Training epoch 3 [47360/67107 (70.61%)]	 Loss: 0.000427
Training epoch 3 [48000/67107 (71.56%)]	 Loss: 0.000415
Training epoch 3 [48640/67107 (72.52%)]	 Loss: 0.000070
Training epoch 3 [49280/67107 (73.47%)]	 Loss: 0.000086
Training epoch 3 [49920/67107 (74.43%)]	 Loss: 0.000069
Training epoch 3 [50560/67107 (75.38%)]	 Loss: 0.000168
Training epoch 3 [51200/67107 (76.34%)]	 Loss: 0.000097
Training epoch 3 [51840/67107 (77.29%)]	 Loss: 0.000019
Training epoch 3 [52480/67107 (78.24%)]	 Loss: 0.000032
Training epoch 3 [53120/67107 (79.20%)]	 Loss: 0.000029
Training epoch 3 [53760/67107 (80.15%)]	 Loss: 0.000810
Training epoch 3 [54400/67107 (81.11%)]	 Loss: 0.000306
Training epoch 3 [55040/67107 (82.06%)]	 Loss: 0.000168
Training epoch 3 [55680/67107 (83.02%)]	 Loss: 0.000091
Training epoch 3 [56320/67107 (83.97%)]	 Loss: 0.000327
Training epoch 3 [56960/67107 (84.92%)]	 Loss: 0.000086
Training epoch 3 [57600/67107 (85.88%)]	 Loss: 0.000071
Training epoch 3 [58240/67107 (86.83%)]	 Loss: 0.000177
Training epoch 3 [58880/67107 (87.79%)]	 Loss: 0.000015
Training epoch 3 [59520/67107 (88.74%)]	 Loss: 0.000107
Training epoch 3 [60160/67107 (89.69%)]	 Loss: 0.000033
Training epoch 3 [60800/67107 (90.65%)]	 Loss: 0.000119
Training epoch 3 [61440/67107 (91.60%)]	 Loss: 0.000493
Training epoch 3 [62080/67107 (92.56%)]	 Loss: 0.000661
Training epoch 3 [62720/67107 (93.51%)]	 Loss: 0.000171
Training epoch 3 [63360/67107 (94.47%)]	 Loss: 0.000107
Training epoch 3 [64000/67107 (95.42%)]	 Loss: 0.000104
Training epoch 3 [64640/67107 (96.37%)]	 Loss: 0.000099
Training epoch 3 [65280/67107 (97.33%)]	 Loss: 0.000206
Training epoch 3 [65920/67107 (98.28%)]	 Loss: 0.000045
Training epoch 3 [66560/67107 (99.24%)]	 Loss: 0.000149
Test set: Average Loss: 0.009367
Training epoch 4 [0/67107 (0.00%)]	 Loss: 0.000055
Training epoch 4 [640/67107 (0.95%)]	 Loss: 0.000255
Training epoch 4 [1280/67107 (1.91%)]	 Loss: 0.000464
Training epoch 4 [1920/67107 (2.86%)]	 Loss: 0.000143
Training epoch 4 [2560/67107 (3.82%)]	 Loss: 0.000104
Training epoch 4 [3200/67107 (4.77%)]	 Loss: 0.000379
Training epoch 4 [3840/67107 (5.73%)]	 Loss: 0.000100
Training epoch 4 [4480/67107 (6.68%)]	 Loss: 0.000273
Training epoch 4 [5120/67107 (7.63%)]	 Loss: 0.000345
Training epoch 4 [5760/67107 (8.59%)]	 Loss: 0.000032
Training epoch 4 [6400/67107 (9.54%)]	 Loss: 0.000892
Training epoch 4 [7040/67107 (10.50%)]	 Loss: 0.000097
Training epoch 4 [7680/67107 (11.45%)]	 Loss: 0.000173
Training epoch 4 [8320/67107 (12.40%)]	 Loss: 0.001536
Training epoch 4 [8960/67107 (13.36%)]	 Loss: 0.000688
Training epoch 4 [9600/67107 (14.31%)]	 Loss: 0.000160
Training epoch 4 [10240/67107 (15.27%)]	 Loss: 0.000157
Training epoch 4 [10880/67107 (16.22%)]	 Loss: 0.000116
Training epoch 4 [11520/67107 (17.18%)]	 Loss: 0.000029
Training epoch 4 [12160/67107 (18.13%)]	 Loss: 0.000030
Training epoch 4 [12800/67107 (19.08%)]	 Loss: 0.000045
Training epoch 4 [13440/67107 (20.04%)]	 Loss: 0.000037
Training epoch 4 [14080/67107 (20.99%)]	 Loss: 0.000017
Training epoch 4 [14720/67107 (21.95%)]	 Loss: 0.000276
Training epoch 4 [15360/67107 (22.90%)]	 Loss: 0.000685
Training epoch 4 [16000/67107 (23.85%)]	 Loss: 0.000668
Training epoch 4 [16640/67107 (24.81%)]	 Loss: 0.000592
Training epoch 4 [17280/67107 (25.76%)]	 Loss: 0.000176
Training epoch 4 [17920/67107 (26.72%)]	 Loss: 0.000118
Training epoch 4 [18560/67107 (27.67%)]	 Loss: 0.000234
Training epoch 4 [19200/67107 (28.63%)]	 Loss: 0.000052
Training epoch 4 [19840/67107 (29.58%)]	 Loss: 0.000018
Training epoch 4 [20480/67107 (30.53%)]	 Loss: 0.000180
Training epoch 4 [21120/67107 (31.49%)]	 Loss: 0.000459
Training epoch 4 [21760/67107 (32.44%)]	 Loss: 0.000314
Training epoch 4 [22400/67107 (33.40%)]	 Loss: 0.001027
Training epoch 4 [23040/67107 (34.35%)]	 Loss: 0.000583
Training epoch 4 [23680/67107 (35.31%)]	 Loss: 0.000091
Training epoch 4 [24320/67107 (36.26%)]	 Loss: 0.000176
Training epoch 4 [24960/67107 (37.21%)]	 Loss: 0.000115
Training epoch 4 [25600/67107 (38.17%)]	 Loss: 0.000022
Training epoch 4 [26240/67107 (39.12%)]	 Loss: 0.000041
Training epoch 4 [26880/67107 (40.08%)]	 Loss: 0.000028
Training epoch 4 [27520/67107 (41.03%)]	 Loss: 0.000098
Training epoch 4 [28160/67107 (41.98%)]	 Loss: 0.000038
Training epoch 4 [28800/67107 (42.94%)]	 Loss: 0.001028
Training epoch 4 [29440/67107 (43.89%)]	 Loss: 0.000100
Training epoch 4 [30080/67107 (44.85%)]	 Loss: 0.000145
Training epoch 4 [30720/67107 (45.80%)]	 Loss: 0.000190
Training epoch 4 [31360/67107 (46.76%)]	 Loss: 0.000311
Training epoch 4 [32000/67107 (47.71%)]	 Loss: 0.000066
Training epoch 4 [32640/67107 (48.66%)]	 Loss: 0.000209
Training epoch 4 [33280/67107 (49.62%)]	 Loss: 0.000317
Training epoch 4 [33920/67107 (50.57%)]	 Loss: 0.000065
Training epoch 4 [34560/67107 (51.53%)]	 Loss: 0.000033
Training epoch 4 [35200/67107 (52.48%)]	 Loss: 0.000057
Training epoch 4 [35840/67107 (53.44%)]	 Loss: 0.000622
Training epoch 4 [36480/67107 (54.39%)]	 Loss: 0.000182
Training epoch 4 [37120/67107 (55.34%)]	 Loss: 0.000629
Training epoch 4 [37760/67107 (56.30%)]	 Loss: 0.000966
Training epoch 4 [38400/67107 (57.25%)]	 Loss: 0.000222
Training epoch 4 [39040/67107 (58.21%)]	 Loss: 0.000243
Training epoch 4 [39680/67107 (59.16%)]	 Loss: 0.000280
Training epoch 4 [40320/67107 (60.11%)]	 Loss: 0.000966
Training epoch 4 [40960/67107 (61.07%)]	 Loss: 0.000421
Training epoch 4 [41600/67107 (62.02%)]	 Loss: 0.000087
Training epoch 4 [42240/67107 (62.98%)]	 Loss: 0.000036
Training epoch 4 [42880/67107 (63.93%)]	 Loss: 0.000036
Training epoch 4 [43520/67107 (64.89%)]	 Loss: 0.000037
Training epoch 4 [44160/67107 (65.84%)]	 Loss: 0.000065
Training epoch 4 [44800/67107 (66.79%)]	 Loss: 0.000340
Training epoch 4 [45440/67107 (67.75%)]	 Loss: 0.000700
Training epoch 4 [46080/67107 (68.70%)]	 Loss: 0.000367
Training epoch 4 [46720/67107 (69.66%)]	 Loss: 0.000050
Training epoch 4 [47360/67107 (70.61%)]	 Loss: 0.000289
Training epoch 4 [48000/67107 (71.56%)]	 Loss: 0.000176
Training epoch 4 [48640/67107 (72.52%)]	 Loss: 0.000259
Training epoch 4 [49280/67107 (73.47%)]	 Loss: 0.000073
Training epoch 4 [49920/67107 (74.43%)]	 Loss: 0.000372
Training epoch 4 [50560/67107 (75.38%)]	 Loss: 0.000010
Training epoch 4 [51200/67107 (76.34%)]	 Loss: 0.000185
Training epoch 4 [51840/67107 (77.29%)]	 Loss: 0.001524
Training epoch 4 [52480/67107 (78.24%)]	 Loss: 0.000479
Training epoch 4 [53120/67107 (79.20%)]	 Loss: 0.000068
Training epoch 4 [53760/67107 (80.15%)]	 Loss: 0.000157
Training epoch 4 [54400/67107 (81.11%)]	 Loss: 0.000058
Training epoch 4 [55040/67107 (82.06%)]	 Loss: 0.000063
Training epoch 4 [55680/67107 (83.02%)]	 Loss: 0.000030
Training epoch 4 [56320/67107 (83.97%)]	 Loss: 0.000010
Training epoch 4 [56960/67107 (84.92%)]	 Loss: 0.000011
Training epoch 4 [57600/67107 (85.88%)]	 Loss: 0.000023
Training epoch 4 [58240/67107 (86.83%)]	 Loss: 0.000065
Training epoch 4 [58880/67107 (87.79%)]	 Loss: 0.000068
Training epoch 4 [59520/67107 (88.74%)]	 Loss: 0.000050
